0,1,2,3,4
oo260400060201,אֶחָ֔ד,קָנֶ֥ה,o285129,7
oo260400060211,קָנֶ֥ה,אֶחָ֖ד,o285130,7
oo260400060221,אֶחָ֖ד,רֹֽחַב,o285131,7
,,,,
oo260400090082,אֵילָ֖י,אילו,o285182,7
oo260400090083,ו,שְׁתַּ֣יִם,o285183,7
oo260400090091,שְׁתַּ֣יִם,אַמֹּ֑ות,o285184,7
oo260400090101,אַמּ֑וֹת,וְ,o285185,7
oo260400090111,וְ,אֻלָ֥ם,o285186,7
oo260400090112,אֻלָ֥ם,הַ,o285187,7
oo260400090121,הַ,שַּׁ֖עַר,o285188,7
oo260400090122,שַּׁ֖עַר,מֵ,o285189,7
oo260400090131,מֵ,הַ,o285190,7
oo260400090132,הַ,בָּֽיִת,o285191,7
,,,,
oo260400210101,וְ,אלמו,o285437,7
oo260400210102,אֵֽלַמָּי,הָיָ֔ה,o285438,7
oo260400210103,ו֙,כְּ,o285439,7
oo260400210111,הָיָ֔ה,מִדַּ֖ת,o285440,7
oo260400210121,כְּ,הַ,o285441,7
oo260400210122,מִדַּ֖ת,שַּׁ֣עַר,o285442,5
,,,,
oo260400210132,שַּׁ֣עַר,רִאשֹׁ֑ון,o285444,7
oo260400210141,הָ,חֲמִשִּׁ֤ים,o285445,7
oo260400210142,רִאשׁ֑וֹן,אַמָּה֙,o285446,7
oo260400210151,חֲמִשִּׁ֤ים,אָרְכֹּ֔ו,o285447,7
oo260400210161,אַמָּה֙,וְ,o285448,7
oo260400210171,אָרְכּ֔,רֹ֕חַב,o285449,7
oo260400210172,וֹ,חָמֵ֥שׁ,o285450,5
,,,,
oo260400220041,וְ,אלמו,o285459,7
oo260400220042,אֵֽלַמָּי,ו,o285460,7
oo260400220043,ו֙,תמרו,o285461,4
oo260400220061,וְ,,o285461a,4
oo260400220062,תִ֣מֹרָ֔י,כְּ,o285462,7
oo260400220063,ו,מִדַּ֣ת,o285463,7
oo260400220071,כְּ,הַ,o285464,7
oo260400220072,מִדַּ֣ת,שַּׁ֔עַר,o285465,7
oo260400220081,הַ,אֲשֶׁ֥ר,o285466,7
oo260400220082,שַּׁ֔עַר,פָּנָ֖יו,o285467,7
oo260400220091,אֲשֶׁ֥ר,דֶּ֣רֶךְ,o285468,7
oo260400220101,פָּנָ֖י,הַ,o285469,7
oo260400220102,ו,קָּדִ֑ים,o285470,7
oo260400220111,דֶּ֣רֶךְ,וּ,o285471,7
oo260400220121,הַ,בְ,o285472,7
oo260400220122,קָּדִ֑ים,מַעֲלֹ֥ות,o285473,7
oo260400220131,וּ,שֶׁ֨בַע֙,o285474,7
oo260400220132,בְ,יַֽעֲלוּ,o285475,7
oo260400220133,מַעֲל֥וֹת,בֹ֔ו,o285476,7
oo260400220141,שֶׁ֨בַע֙,ו,o285477,7
oo260400220151,יַֽעֲלוּ,אילמו,o285478,7
oo260400220161,ב֔,לִ,o285479,7
oo260400220162,וֹ,פְנֵיהֶֽם,o285480,7
,,,,
oo260400240121,וְ,אילמו,o285521,7
oo260400240122,אֵ֣ילַמָּ֔י,כַּ,o285522,7
oo260400240123,ו,,o285523,7
oo260400240131,כַּ,מִּדֹּ֖ות,o285524,7
oo260400240131ה,,הָ,o285525,7
oo260400240132,מִּדּ֖וֹת,אֵֽלֶּה,o285526,7
,,,,
oo260400250061,סָבִ֔יב,כְּ,o285535,7
oo260400250071,כְּ,הַ,o285536,7
oo260400250072,הַ,חֲלֹּנֹ֖ות,o285537,7
oo260400250073,חֲלֹּנ֖וֹת,הָ,o285538,7
oo260400250081,הָ,אֵ֑לֶּה,o285539,4
oo260400250082,אֵ֑לֶּה,,o285539a,4
,,,,
oo260400260061,וְ,אלמו,o285554,7
oo260400260062,אֵֽלַמָּ֖י,לִ,o285555,7
oo260400260063,ו,פְנֵיהֶ֑ם,o285556,7
oo260400260071,לִ,וְ,o285557,7
oo260400260072,פְנֵי,תִמֹרִ֣ים,o285558,7
oo260400260073,הֶ֑ם,לֹ֗ו,o285559,7
oo260400260081,וְ,אֶחָ֥ד,o285560,7
oo260400260082,תִמֹרִ֣ים,מִ,o285561,7
oo260400260091,ל֗,פֹּ֛ו,o285562,5
,,,,
oo260400290041,וְ,אילו,o285616,7
oo260400290042,אֵילָ֤י,ו,o285617,7
oo260400290043,ו,אלמו,o285618,4
oo260400290061,וְ,,o285618a,4
oo260400290062,אֵֽלַמָּי,כַּ,o285619,7
oo260400290063,ו֙,,o285620,7
oo260400290071,כַּ,מִּדֹּ֣ות,o285621,7
oo260400290071ה,,הָ,o285622,7
oo260400290072,מִּדּ֣וֹת,אֵ֔לֶּה,o285623,7
oo260400290081,הָ,וְ,o285624,7
oo260400290082,אֵ֔לֶּה,חַלֹּונֹ֥ות,o285625,7
oo260400290091,וְ,לֹ֛ו,o285626,7
oo260400290092,חַלּוֹנ֥וֹת,ו,o285627,4
oo260400290092a,,ל,o285628,4
oo260400290101,ל֛,אלמו,o285629,4
oo260400290102,וֹ,,o285629a,4
oo260400290121,וּ,סָבִ֣יב,o285630,7
oo260400290122,לְ,סָבִ֑יב,o285631,7
oo260400290123,אֵלַמָּ֖י,חֲמִשִּׁ֤ים,o285632,7
oo260400290124,ו,אַמָּה֙,o285633,7
oo260400290131,סָבִ֣יב,אֹ֔רֶךְ,o285634,7
oo260400290141,סָבִ֑יב,וְ,o285635,7
oo260400290151,חֲמִשִּׁ֤ים,רֹ֕חַב,o285636,7
oo260400290161,אַמָּה֙,עֶשְׂרִ֥ים,o285637,7
oo260400290171,אֹ֔רֶךְ,וְ,o285638,7
oo260400290181,וְ,חָמֵ֖שׁ,o285639,7
oo260400290182,רֹ֕חַב,אַמֹּֽות,o285640,7
,,,,
oo260400330041,וְ,אלו,o285691,7
oo260400330042,אֵלָ֤י,ו,o285692,7
oo260400330043,ו,אלמו,o285693,4
oo260400330061,וְ,,o285693a,4
oo260400330062,אֵֽלַמָּי,כַּ,o285694,7
oo260400330063,ו֙,,o285695,7
oo260400330071,כַּ,מִּדֹּ֣ות,o285696,7
oo260400330071ה,,הָ,o285697,7
oo260400330072,מִּדּ֣וֹת,אֵ֔לֶּה,o285698,7
oo260400330081,הָ,וְ,o285699,7
oo260400330082,אֵ֔לֶּה,חַלֹּונֹ֥ות,o285700,7
oo260400330091,וְ,לֹ֛ו,o285701,7
oo260400330092,חַלּוֹנ֥וֹת,ו,o285702,4
oo260400330092a,,ל,o285703,4
oo260400330101,ל֛,אלמו,o285704,4
oo260400330102,וֹ,,o285704a,4
oo260400330121,וּ,סָבִ֣יב,o285705,7
oo260400330122,לְ,סָבִ֑יב,o285706,7
oo260400330123,אֵלַמָּ֖י,אֹ֚רֶךְ,o285707,7
oo260400330124,ו,חֲמִשִּׁ֣ים,o285708,7
oo260400330131,סָבִ֣יב,אַמָּ֔ה,o285709,7
oo260400330141,סָבִ֑יב,וְ,o285710,7
oo260400330151,אֹ֚רֶךְ,רֹ֕חַב,o285711,7
oo260400330161,חֲמִשִּׁ֣ים,חָמֵ֥שׁ,o285712,7
oo260400330171,אַמָּ֔ה,וְ,o285713,7
oo260400330181,וְ,עֶשְׂרִ֖ים,o285714,7
oo260400330182,רֹ֕חַב,אַמָּֽה,o285715,7
,,,,
,NA,אלמו,o285717,6
oo260400340022,אֵלַמָּ֗י,לֶֽ,o285718,4
oo260400340022a,,,o285719,4
oo260400340023,ו,חָצֵר֙,o285720,7
oo260400340031,לֶֽ,הַ,o285721,7
oo260400340031ה,,חִ֣יצֹונָ֔ה,o285722,7
oo260400340032,חָצֵר֙,וְ,o285723,7
oo260400340041,הַ,תִמֹרִ֥ים,o285724,7
oo260400340042,חִ֣יצוֹנָ֔ה,אֶל,o285725,7
oo260400340051,וְ,אלו,o285726,7
oo260400340052,תִמֹרִ֥ים,מִ,o285727,7
oo260400340061,אֶל,פֹּ֣ו,o285728,7
oo260400340081,אֵלָ֖י,וּ,o285729,7
oo260400340082,ו,מִ,o285730,7
oo260400340091,מִ,פֹּ֑ו,o285731,7
oo260400340092,פּ֣וֹ,וּ,o285732,7
oo260400340101,וּ,שְׁמֹנֶ֥ה,o285733,7
oo260400340102,מִ,מַעֲלֹ֖ות,o285734,7
oo260400340103,פּ֑וֹ,מעלו,o285735,7
,,,,
oo260400360021,תָּאָי,תאו,o285749,7
oo260400360022,ו֙,אלו,o285750,7
oo260400360041,אֵלָ֣י,ו,o285751,7
oo260400360042,ו,אלמו,o285752,4
oo260400360061,וְ,,o285752a,4
oo260400360062,אֵֽלַמָּ֔י,וְ,o285753,7
oo260400360063,ו,חַלֹּונֹ֥ות,o285754,4
oo260400360071,וְ,,o285754a,4
oo260400360072,חַלּוֹנ֥וֹת,לֹ֖ו,o285755,7
oo260400360081,ל֖,סָבִ֣יב,o285756,7
oo260400360082,וֹ,סָבִ֑יב,o285757,7
oo260400360091,סָבִ֣יב,אֹ֚רֶךְ,o285758,7
oo260400360101,סָבִ֑יב,חֲמִשִּׁ֣ים,o285759,7
oo260400360111,אֹ֚רֶךְ,אַמָּ֔ה,o285760,7
oo260400360121,חֲמִשִּׁ֣ים,וְ,o285761,7
oo260400360131,אַמָּ֔ה,רֹ֕חַב,o285762,7
,NA,חָמֵ֥שׁ,o285763,6
,,,,
,NA,אילו,o285768,6
oo260400370022,אֵילָ֗י,לֶֽ,o285769,4
oo260400370022a,,,o285770,4
oo260400370023,ו,חָצֵר֙,o285771,7
oo260400370031,לֶֽ,הַ,o285772,7
oo260400370031ה,,חִ֣יצֹונָ֔ה,o285773,7
oo260400370032,חָצֵר֙,וְ,o285774,7
oo260400370041,הַ,תִמֹרִ֥ים,o285775,7
oo260400370042,חִ֣יצוֹנָ֔ה,אֶל,o285776,7
oo260400370051,וְ,אילו,o285777,7
oo260400370052,תִמֹרִ֥ים,מִ,o285778,7
oo260400370061,אֶל,פֹּ֣ו,o285779,7
oo260400370081,אֵילָ֖י,וּ,o285780,7
oo260400370082,ו,מִ,o285781,7
oo260400370091,מִ,פֹּ֑ו,o285782,7
oo260400370092,פּ֣וֹ,וּ,o285783,7
oo260400370101,וּ,שְׁמֹנֶ֥ה,o285784,7
oo260400370102,מִ,מַעֲלֹ֖ות,o285785,7
oo260400370103,פּ֑וֹ,מעלו,o285786,7
,,,,
oo260410150112,אַתִּיקֶ֛י,אתוקיהא,o286433,7
oo260410150113,הָא,מִ,o286434,7
oo260410150121,מִ,פֹּ֥ו,o286435,7
oo260410150122,פּ֥וֹ,וּ,o286436,7
oo260410150131,וּ,מִ,o286437,7
oo260410150132,מִ,פֹּ֖ו,o286438,7
oo260410150133,פּ֖וֹ,מֵאָ֣ה,o286439,7
oo260410150141,מֵאָ֣ה,אַמָּ֑ה,o286440,7
oo260410150151,אַמָּ֑ה,וְ,o286441,7
oo260410150161,וְ,הַֽ,o286442,7
oo260410150162,הַֽ,הֵיכָל֙,o286443,4
oo260410150163,הֵיכָל֙,,o286443a,4
,,,,
oo260420090033,תַּ֖חַת,תחתה,o286860,4
oo260420090041,הַ,,o286860a,4
oo260420090042,לְּשָׁכ֣וֹת,,o286861,7
,NA,לשׁכות,o286862,6
,,,,
oo260430110191,וְ,כָל,o287365,7
oo260430110192,כָל,תורתו,o287366,7
oo260430110211,תּוֹרֹתָי,הֹודַ֣ע,o287367,7
oo260430110212,ו֙,אֹותָ֔ם,o287368,7
oo260430110221,הוֹדַ֣ע,וּ,o287369,7
oo260430110231,אוֹתָ֔,כְתֹ֖ב,o287370,7
oo260430110232,ם,לְ,o287371,7
oo260430110241,וּ,עֵֽינֵיהֶ֑ם,o287372,7
oo260430110242,כְתֹ֖ב,וְ,o287373,7
oo260430110251,לְ,יִשְׁמְר֞וּ,o287374,7
oo260430110252,עֵֽינֵי,אֶת,o287375,7
oo260430110253,הֶ֑ם,כָּל,o287376,7
,NA,צוּרָתֹ֛ו,o287377,6
,,,,
oo260430110262,יִשְׁמְר֞וּ,אֶת,o287379,7
oo260430110271,אֶת,כָּל,o287380,7
oo260430110281,כָּל,חֻקֹּתָ֖יו,o287381,7
oo260430110291,צוּרָת֛,וְ,o287382,7
oo260430110292,וֹ,עָשׂ֥וּ,o287383,4
oo260430110301,וְ,,o287383a,4
oo260430110302,אֶת,אֹותָֽם,o287384,7
,,,,
oo260440050251,וְ,שַׂמְתָּ֤,o287859,7
oo260440050252,שַׂמְתָּ֤,לִבְּךָ֙,o287860,7
oo260440050261,לִבְּ,לִ,o287861,7
oo260440050262,ךָ֙,מְבֹ֣וא,o287862,7
oo260440050271,לִ,הַ,o287863,7
oo260440050272,מְב֣וֹא,בַּ֔יִת,o287864,7
oo260440050281,הַ,בְּ,o287865,7
oo260440050282,בַּ֔יִת,כֹ֖ל,o287866,7
oo260440050291,בְּ,מֹוצָאֵ֥י,o287867,7
oo260440050292,כֹ֖ל,הַ,o287868,7
oo260440050301,מוֹצָאֵ֥י,מִּקְדָּֽשׁ,o287869,7
,,,,
oo260440240072,מִשְׁפָּטַ֖,מִשְׁפָּטַ֖י,o288286,4
oo260440240073,י,,o288286a,4
oo260440240091,יִשְׁפְּט֑וּ,ושׁפטהו,o288287,7
oo260440240092,הוּ,וְ,o288288,7
oo260440240101,וְ,אֶת,o288289,7
oo260440240102,אֶת,תֹּורֹתַ֤י,o288290,7
oo260440240111,תּוֹרֹתַ֤,וְ,o288291,7
oo260440240112,י,אֶת,o288292,7
oo260440240121,וְ,חֻקֹּתַי֙,o288293,7
oo260440240122,אֶת,בְּ,o288294,7
oo260440240131,חֻקֹּתַ,כָל,o288295,7
oo260440240132,י֙,מֹועֲדַ֣י,o288296,7
oo260440240141,בְּ,יִשְׁמֹ֔רוּ,o288297,7
oo260440240142,כָל,וְ,o288298,7
oo260440240151,מוֹעֲדַ֣,אֶת,o288299,7
oo260440240152,י,שַׁבְּתֹותַ֖י,o288300,5
,,,,
oo260450030071,חֲמִשָּׁ֤ה,חמשׁ,o288498,4
oo260450030071a,,וְ,o288499,4
oo260450030081,וְ,עֶשְׂרִים֙,o288500,7
oo260450030082,עֶשְׂרִים֙,אֶ֔לֶף,o288501,7
oo260450030091,אֶ֔לֶף,וְ,o288502,7
oo260450030101,וְ,רֹ֖חַב,o288503,7
oo260450030102,רֹ֖חַב,עֲשֶׂ֣רֶת,o288504,7
oo260450030111,עֲשֶׂ֣רֶת,אֲלָפִ֑ים,o288505,7
oo260450030121,אֲלָפִ֑ים,וּ,o288506,7
oo260450030131,וּ,בֹֽו,o288507,4
oo260450030132,בֽ,,o288507a,4
oo260450030133,וֹ,יִהְיֶ֥ה,o288508,7
oo260450030141,יִהְיֶ֥ה,הַ,o288509,7
oo260450030151,הַ,מִּקְדָּ֖שׁ,o288510,7
oo260450030152,מִּקְדָּ֖שׁ,קֹ֥דֶשׁ,o288511,7
oo260450030161,קֹ֥דֶשׁ,קָדָשִֽׁים,o288512,4
oo260450030171,קָדָשִֽׁים,,o288512a,4
,,,,
oo260470110041,וְ,לֹ֥א,o289920,7
oo260470110042,לֹ֥א,יֵרָפְא֖וּ,o289921,7
oo260470110051,יֵרָפְא֖וּ,לְ,o289922,7
oo260470110061,לְ,מֶ֥לַח,o289923,4
oo260470110062,מֶ֥לַח,,o289923a,4
,,,,
oo270020050053,י,מִלְּתָ֖א,o370627,7
oo270020050061,מִלְּתָ֖,מִנִּ֣י,o370628,7
oo270020050062,א,אַזְדָּ֑א,o370629,7
oo270020050071,מִנִּ֣,הֵ֣ן,o370630,7
oo270020050072,י,לָ֤א,o370631,7
oo270020050081,אַזְדָּ֑א,תְהֹֽודְעוּנַּ֨נִי֙,o370632,7
oo270020050091,הֵ֣ן,חֶלְמָ֣א,o370633,7
oo270020050101,לָ֤א,וּ,o370634,7
oo270020050111,תְהֽוֹדְעוּנַּ֨,פִשְׁרֵ֔הּ,o370635,7
oo270020050112,נִי֙,הַדָּמִין֙,o370636,7
oo270020050121,חֶלְמָ֣,תִּתְעַבְד֔וּן,o370637,7
oo270020050122,א,וּ,o370638,7
oo270020050131,וּ,בָתֵּיכֹ֖ון,o370639,7
oo270020050132,פִשְׁרֵ֔,נְוָלִ֥י,o370640,7
oo270020050133,הּ,יִתְּשָׂמֽוּן,o370641,7
,,,,
oo270020100032,י,קֳדָם,o370727,7
oo270020100041,קֳדָם,מַלְכָּא֙,o370728,7
oo270020100051,מַלְכָּ,וְ,o370729,7
oo270020100052,א֙,אָ֣מְרִ֔ין,o370730,7
oo270020100061,וְ,לָֽא,o370731,7
oo270020100062,אָ֣מְרִ֔ין,אִיתַ֤י,o370732,7
oo270020100071,לָֽא,אֲנָשׁ֙,o370733,7
oo270020100081,אִיתַ֤י,עַל,o370734,7
oo270020100091,אֲנָשׁ֙,יַבֶּשְׁתָּ֔א,o370735,7
oo270020100101,עַל,דִּ֚י,o370736,7
oo270020100111,יַבֶּשְׁתָּ֔,מִלַּ֣ת,o370737,7
oo270020100112,א,מַלְכָּ֔א,o370738,7
oo270020100121,דִּ֚י,יוּכַ֖ל,o370739,7
oo270020100131,מִלַּ֣ת,לְ,o370740,7
,NA,הַחֲוָיָ֑ה,o370741,6
oo270020100141,מַלְכָּ֔,כָּ,o370742,4
oo270020100141a,,ל,o370743,4
oo270020100142,א,קֳבֵ֗ל,o370744,7
oo270020100151,יוּכַ֖ל,דִּ֚י,o370745,7
oo270020100161,לְ,כָּל,o370746,7
oo270020100162,הַחֲוָיָ֑ה,מֶ֨לֶךְ֙,o370747,7
oo270020100171,כָּ,רַ֣ב,o370748,7
oo270020100172,ל,וְ,o370749,7
oo270020100181,קֳבֵ֗ל,שַׁלִּ֔יט,o370750,7
oo270020100191,דִּ֚י,מִלָּ֤ה,o370751,7
oo270020100201,כָּל,כִ,o370752,7
oo270020100211,מֶ֨לֶךְ֙,דְנָה֙,o370753,7
oo270020100221,רַ֣ב,לָ֣א,o370754,7
oo270020100231,וְ,שְׁאֵ֔ל,o370755,7
oo270020100232,שַׁלִּ֔יט,לְ,o370756,7
oo270020100241,מִלָּ֤ה,כָל,o370757,7
oo270020100251,כִ,חַרְטֹּ֖ם,o370758,7
oo270020100252,דְנָה֙,וְ,o370759,7
oo270020100261,לָ֣א,אָשַׁ֥ף,o370760,7
oo270020100271,שְׁאֵ֔ל,וְ,o370761,7
oo270020100281,לְ,כַשְׂדָּֽי,o370762,7
,,,,
oo270020220092,נְהוֹרָ֖,נהירא,o370974,7
oo270020220093,א,עִמֵּ֥הּ,o370975,7
oo270020220101,עִמֵּ֥,שְׁרֵֽא,o370976,7
oo270020230011,לָ֣,לָ֣ךְ,o370977,4
oo270020230012,ךְ,,o370977a,4
,,,,
oo270020330041,רַגְל֕וֹ,רַגְלֹ֕והִי,o371210,4
oo270020330042,הִי,,o371210a,4
oo270020330061,מִנְּ,מנהון,o371211,7
oo270020330062,הֵין֙,דִּ֣י,o371212,7
oo270020330071,דִּ֣י,פַרְזֶ֔ל,o371213,7
oo270020330081,פַרְזֶ֔ל,ו,o371214,7
oo270020330101,וּ,מנהון,o371215,4
oo270020330102,מִנְּ,,o371215a,4
oo270020330103,הֵ֖ין,דִּ֥י,o371216,7
oo270020330111,דִּ֥י,חֲסַֽף,o371217,7
,,,,
oo270020410042,אֶצְבְּעָתָ֗,אֶצְבְּעָתָ֗א,o371378,4
oo270020410043,א,,o371378a,4
oo270020410061,מִנְּ,מנהון,o371379,7
oo270020410062,הֵ֞ן,חֲסַ֤ף,o371380,7
oo270020410071,חֲסַ֤ף,דִּֽי,o371381,7
oo270020410081,דִּֽי,פֶחָר֙,o371382,7
oo270020410091,פֶחָר֙,ו,o371383,7
oo270020410111,וּ,מנהון,o371384,4
oo270020410112,מִנְּ,,o371384a,4
oo270020410113,הֵ֣ין,פַּרְזֶ֔ל,o371385,7
oo270020410121,פַּרְזֶ֔ל,מַלְכ֤וּ,o371386,7
oo270020410131,מַלְכ֤וּ,פְלִיגָה֙,o371387,7
oo270020410141,פְלִיגָה֙,תֶּהֱוֵ֔ה,o371388,7
oo270020410151,תֶּהֱוֵ֔ה,וּ,o371389,7
oo270020410161,וּ,מִן,o371390,7
oo270020410162,מִן,נִצְבְּתָ֥א,o371391,7
oo270020410171,נִצְבְּתָ֥,דִ֥י,o371392,7
oo270020410172,א,פַרְזְלָ֖א,o371393,7
oo270020410181,דִ֥י,לֶֽהֱוֵא,o371394,7
oo270020410191,פַרְזְלָ֖,בַ֑הּ,o371395,7
oo270020410192,א,כָּ,o371396,7
oo270020410201,לֶֽהֱוֵא,ל,o371397,7
oo270020410211,בַ֑,קֳבֵל֙,o371398,7
oo270020410212,הּ,דִּ֣י,o371399,7
oo270020410221,כָּ,חֲזַ֔יְתָה,o371400,7
oo270020410222,ל,פַּ֨רְזְלָ֔א,o371401,7
oo270020410231,קֳבֵל֙,מְעָרַ֖ב,o371402,7
oo270020410241,דִּ֣י,בַּ,o371403,7
oo270020410251,חֲזַ֔יְתָה,חֲסַ֥ף,o371404,7
oo270020410261,פַּ֨רְזְלָ֔,טִינָֽא,o371405,7
,,,,
oo270020420021,רַגְלַיָּ֔,רַגְלַיָּ֔א,o371408,4
oo270020420022,א,,o371408a,4
oo270020420041,מִנְּ,מנהון,o371409,7
oo270020420042,הֵ֥ין,פַּרְזֶ֖ל,o371410,7
oo270020420051,פַּרְזֶ֖ל,ו,o371411,7
oo270020420071,וּ,מנהון,o371412,4
oo270020420072,מִנְּ,,o371412a,4
oo270020420073,הֵ֣ין,חֲסַ֑ף,o371413,7
oo270020420081,חֲסַ֑ף,מִן,o371414,7
oo270020420091,מִן,קְצָ֤ת,o371415,7
oo270020420101,קְצָ֤ת,מַלְכוּתָא֙,o371416,7
oo270020420111,מַלְכוּתָ,תֶּהֱוֵ֣ה,o371417,7
oo270020420112,א֙,תַקִּיפָ֔ה,o371418,7
oo270020420121,תֶּהֱוֵ֣ה,וּ,o371419,7
oo270020420131,תַקִּיפָ֔ה,מִנַּ֖הּ,o371420,7
oo270020420141,וּ,תֶּהֱוֵ֥ה,o371421,7
oo270020420142,מִנַּ֖,תְבִירָֽה,o371422,7
oo270020430021,וְ,,o371423,5
,,,,
oo270030210052,סַרְבָּלֵי,סַרְבָּלֵיהֹון֙,o372079,4
oo270030210053,הוֹן֙,,o372079a,4
oo270030210071,פַּטְּשֵׁי,פטישׁיהון,o372080,7
oo270030210072,ה֔וֹן,וְ,o372081,7
oo270030210081,וְ,כַרְבְּלָתְהֹ֖ון,o372082,4
oo270030210082,כַרְבְּלָתְ,,o372082a,4
oo270030210083,ה֖וֹן,וּ,o372083,7
oo270030210091,וּ,לְבֻשֵׁיהֹ֑ון,o372084,4
oo270030210092,לְבֻשֵׁי,,o372084a,4
oo270030210093,ה֑וֹן,וּ,o372085,7
oo270030210101,וּ,רְמִ֕יו,o372086,4
oo270030210102,רְמִ֕יו,,o372086a,4
,,,,
oo270030250191,רְֽבִיעָ,רביעיא,o372184,7
oo270030250192,אָ֔ה,דָּמֵ֖ה,o372185,7
oo270030250201,דָּמֵ֖ה,לְ,o372186,7
oo270030250211,לְ,בַר,o372187,7
oo270030250212,בַר,אֱלָהִֽין,o372188,7
,,,,
oo270030260182,ה,פֻּ֣קוּ,o372209,7
oo270030260191,פֻּ֣קוּ,וֶ,o372210,7
oo270030260201,וֶ,אֱתֹ֑ו,o372211,4
oo270030260202,אֱת֑וֹ,,o372211a,4
,,,,
oo270030320082,ה,שְׁפַ֥ר,o372371,7
oo270030320091,שְׁפַ֥ר,קָֽדָמַ֖י,o372372,7
oo270030320101,קָֽדָמַ֖,לְ,o372373,7
oo270030320102,י,הַחֲוָיָֽה,o372374,7
oo270030330011,אָת֨וֹ,אָתֹ֨והִי֙,o372375,4
oo270030330012,הִי֙,,o372375a,4
,,,,
oo270040040082,גָזְרַיָּ֑,וְ,o372438,7
oo270040040083,א,חֶלְמָ֗א,o372439,4
oo270040040091,וְ,,o372439a,4
oo270040040092,חֶלְמָ֗,אָמַ֤ר,o372440,7
oo270040040093,א,אֲנָה֙,o372441,7
oo270040040101,אָמַ֤ר,קֳדָ֣מֵיהֹ֔ון,o372442,7
oo270040040111,אֲנָה֙,וּ,o372443,7
oo270040040121,קֳדָ֣מֵי,פִשְׁרֵ֖הּ,o372444,7
oo270040040122,ה֔וֹן,לָא,o372445,7
oo270040040131,וּ,מְהֹודְעִ֥ין,o372446,7
oo270040040132,פִשְׁרֵ֖,לִֽי,o372447,7
,,,,
oo270040130041,אֲנָשָׁ֣,אנושׁא,o372620,7
oo270040130042,א,יְשַׁנֹּ֔ון,o372621,7
oo270040130051,יְשַׁנּ֔וֹן,וּ,o372622,7
oo270040130061,וּ,לְבַ֥ב,o372623,7
oo270040130062,לְבַ֥ב,חֵיוָ֖ה,o372624,7
oo270040130071,חֵיוָ֖ה,יִתְיְהִ֣ב,o372625,7
oo270040130081,יִתְיְהִ֣ב,לֵ֑הּ,o372626,7
oo270040130091,לֵ֑,וְ,o372627,7
oo270040130092,הּ,שִׁבְעָ֥ה,o372628,4
oo270040130101,וְ,,o372628a,4
oo270040130102,שִׁבְעָ֥ה,עִדָּנִ֖ין,o372629,7
oo270040130111,עִדָּנִ֖ין,יַחְלְפ֥וּן,o372630,7
oo270040130121,יַחְלְפ֥וּן,עֲלֹֽוהִי,o372631,7
,,,,
oo270040140152,ה,בְּ,o372648,7
oo270040140161,בְּ,מַלְכ֣וּת,o372649,7
,NA,אנושׁא,o372650,6
oo270040140162,מַלְכ֣וּת,וּ,o372651,4
oo270040140162a,,לְ,o372652,4
oo270040140181,אֲנָשָׁ֗,מַן,o372653,7
oo270040140182,א,דִּ֤י,o372654,7
oo270040140191,וּ,יִצְבֵּא֙,o372655,7
oo270040140192,לְ,יִתְּנִנַּ֔הּ,o372656,7
oo270040140193,מַן,וּ,o372657,7
oo270040140201,דִּ֤י,שְׁפַ֥ל,o372658,7
oo270040140211,יִצְבֵּא֙,אֲנָשִׁ֖ים,o372659,7
oo270040140221,יִתְּנִנַּ֔,יְקִ֥ים,o372660,7
oo270040140222,הּ,עליה,o372661,4
oo270040140231,וּ,,o372661a,4
,,,,
oo270040240082,חֲטָאָ,חטיך,o372912,7
oo270040240083,ךְ֙,בְּ,o372913,7
oo270040240091,בְּ,צִדְקָ֣ה,o372914,7
oo270040240092,צִדְקָ֣ה,פְרֻ֔ק,o372915,7
oo270040240101,פְרֻ֔ק,וַ,o372916,7
oo270040240111,וַ,עֲוָיָתָ֖ךְ,o372917,4
oo270040240112,עֲוָיָתָ֖,,o372917a,4
oo270040240113,ךְ,בְּ,o372918,7
oo270040240121,בְּ,מִחַ֣ן,o372919,7
oo270040240122,מִחַ֣ן,עֲנָ֑יִן,o372920,7
oo270040240131,עֲנָ֑יִן,הֵ֛ן,o372921,7
oo270040240141,הֵ֛ן,תֶּהֱוֵ֥א,o372922,7
oo270040240151,תֶּהֱוֵ֥א,אַרְכָ֖ה,o372923,7
oo270040240161,אַרְכָ֖ה,לִ,o372924,7
oo270040240171,לִ,שְׁלֵוְתָֽךְ,o372925,4
oo270040240172,שְׁלֵוְתָֽ,,o372925a,4
oo270040250011,כֹּ֣לָּ,כֹּ֣לָּא,o372926,4
oo270040250012,א,,o372926a,4
,,,,
oo270040310124,ה֙,בָּרְכֵ֔ת,o373065,7
oo270040310131,בָּרְכֵ֔ת,וּ,o373066,7
oo270040310141,וּ,לְ,o373067,7
oo270040310142,לְ,חַ֥י,o373068,7
oo270040310143,חַ֥י,עָלְמָ֖א,o373069,7
oo270040310151,עָלְמָ֖,שַׁבְּחֵ֣ת,o373070,7
oo270040310152,א,וְ,o373071,7
oo270040310161,שַׁבְּחֵ֣ת,הַדְּרֵ֑ת,o373072,7
oo270040310171,וְ,דִּ֤י,o373073,7
oo270040310172,הַדְּרֵ֑ת,שָׁלְטָנֵהּ֙,o373074,7
