lexId,language,speech,nameType,lexSet,lexText,gloss,freqLex,rankLex
1443463,hbo,subs,,,סַלְסִלָּה,shoot,1,5715
1443464,hbo,subs,,,עֹולָל,child,9,2329
1443465,hbo,subs,,,מַרְגֹּועַ,rest,1,5715
1443466,hbo,verb,,,ערב,be pleasing,8,2471
1443467,hbo,verb,,,פלשׁ,roll,4,3479
1443468,hbo,subs,,,תַּמְרוּרִים,bitterness,3,3915
1443469,hbo,subs,,,בָּחֹון,examiner,1,5715
1443470,hbo,verb,,,חרר,be hot,8,2471
1443471,hbo,subs,,,מַפֻּחַ,bellow,1,5715
1443472,hbo,subs,,,פָּרִיץ,robber,5,3122
1443473,hbo,subs,,,כַּוָּן,cake,2,4540
1443474,hbo,subs,,,מְלֶכֶת,queen of heaven,5,3122
1443475,hbo,subs,,,מֹועֵצָה,counsel,7,2659
1443476,hbo,subs,,,הֲרֵגָה,slaughter,5,3122
1443477,hbo,adjv,,,שֹׁובֵב,apostate,4,3479
1443478,hbo,verb,,,נצח,prevail,65,586
1443479,hbo,subs,,,תַּרְמִית,deceitfulness,5,3122
1443480,hbo,subs,,,סִיס,swift-bird,1,5715
1443481,hbo,subs,,,עֵט,stylus,4,3479
1443482,hbo,subs,,,מַרְפֵּא,healing,13,1916
1443483,hbo,subs,,,בְּעָתָה,terror,2,4540
1443484,hbo,subs,,,נַחֲרָה,snorting,1,5715
1443485,hbo,subs,,,מִצְהָלֹות,neighing,2,4540
1443486,hbo,subs,,,מַבְלִיגִית,<uncertain>,1,5715
1443487,hbo,subs,,,אֹרֶב,ambush,2,4540
1443488,hbo,subs,,,נְהִי,lamentation,7,2659
1443489,hbo,subs,,,נָוָה,pasture,14,1828
1443490,hbo,subs,,,עַפְעַפִּים,beaming eyes,10,2230
1443491,hbo,subs,,,עָמִיר,grass,4,3479
1443492,hbo,subs,,,מַשְׂמֵרָה,nail,2,4540
1443493,hbo,subs,,,תֹּמֶר,scare-crow,1,5715
1443494,hbo,verb,,,יאה,be fitting,1,5715
1443495,hbo,verb,,,כסל,be insolent,1,5715
1443496,hbo,nmpr,topo,,אוּפָז,Uphaz,2,4540
1443497,arc,prep,,,כְּ,like,63,12
1443498,arc,prde,,,דְּנָה,this,58,13
1443499,arc,verb,,quot,אמר,say,71,10
1443500,arc,prep,,,לְ,to,378,1
1443501,arc,subs,,,אֱלָהּ,god,95,7
1443502,arc,prep,,,דִּי,<relative>,345,2
1443503,arc,subs,,,שְׁמַיִן,heaven,38,20
1443504,arc,conj,,,וְ,and,731,0
1443505,arc,subs,,,אֲרַק,earth,1,446
1443506,arc,nega,,,לָא,not,82,9
1443507,arc,verb,,,עבד,do,28,29
1443508,arc,verb,,,אבד,perish,7,142
1443509,arc,prep,,,מִן,from,119,5
1443510,arc,subs,,,אֲרַע,earth,21,40
1443511,arc,subs,,ppre,תְּחֹות,underneath,5,198
1443512,arc,prde,,,אֵלֶּה,these,1,446
1443513,hbo,subs,,,נָשִׂיא,fog,4,3479
1443514,hbo,subs,,,תַּעְתֻּעִים,mockery,2,4540
1443515,hbo,subs,,,כִּנְעָה,load,1,5715
1443516,hbo,subs,,,מְזִמָּה,purpose,19,1487
1443517,hbo,subs,,,הֲמֻלָּה,sound,2,4540
1443518,hbo,subs,,,דָּלִית,foliage,8,2471
1443519,hbo,verb,,,אבל,dry up,3,3915
1443520,hbo,subs,,,יְדִדוּת,beloved one,1,5715
1443521,hbo,subs,,,צָבוּעַ,hyena,1,5715
1443522,hbo,adjv,,,שָׁמֵם,desolate,3,3915
1443523,hbo,subs,,,שִׁכָּרֹון,drunkenness,3,3915
1443524,hbo,subs,,,גֵּוָה,pride,3,3915
1443525,hbo,verb,,,דמע,shed tears,2,4540
1443526,hbo,verb,,,חמס,treat violently,8,2471
1443527,hbo,subs,,,חֲבַרְבֻּרֹת,skin-specks,1,5715
1443528,hbo,subs,,,מְנָת,portion,9,2329
1443529,hbo,subs,,,נִאֻפִים,adultery,2,4540
1443530,hbo,subs,,,בַּצֹּרֶת,drought,2,4540
1443531,hbo,subs,,,אַיֶּלֶת,doe,3,3915
1443532,hbo,subs,,,מִקְוֶה,hope,5,3122
1443533,hbo,verb,,,דהם,surprise,1,5715
1443534,hbo,verb,,,גשׁם,rain,1,5715
1443535,hbo,subs,,,עִיר,excitement,2,4540
1443536,hbo,verb,,,שׁרה,let loose,2,4540
1443537,hbo,adjv,,,אַכְזָב,deceitful,2,4540
1443538,hbo,subs,,,מְמֹותִים,death,2,4540
1443539,hbo,subs,,,מַרְזֵחַ,banquet,2,4540
1443540,hbo,subs,,,חֲנִינָה,kindness,1,5715
1443541,hbo,verb,,,דיג,fish,1,5715
1443542,hbo,subs,,,צַיָּד,hunter,1,5715
1443543,hbo,subs,,,שָׁמִיר,diamond,3,3915
1443544,hbo,subs,,,עַרְעָר,juniper,2,4540
1443545,hbo,subs,,,חֲרֵרִים,lava desert,1,5715
1443546,hbo,subs,,,מְלֵחָה,salt country,3,3915
1443547,hbo,verb,,,שׁתל,transplant,10,2230
1443548,hbo,subs,,,יוּבַל,canal,1,5715
1443549,hbo,subs,,,שִׁבָּרֹון,breakdown,2,4540
1443550,hbo,adjv,,,שַׁעֲרוּרִי,horrible,2,4540
1443551,hbo,adjv,,,קַר,cool,2,4540
1443552,hbo,subs,,,שְׁבִיל,path,2,4540
1443553,hbo,subs,,,חַרְסִית,sherd,1,5715
1443554,hbo,subs,,,שְׁרִקָה,whistling,7,2659
1443555,hbo,nmpr,pers,,פַּשְׁחוּר,Pashhur,14,1828
1443556,hbo,nmpr,pers,,אִמֵּר,Immer,10,2230
1443557,hbo,subs,,,מַהְפֶּכֶת,stock,4,3479
1443558,hbo,subs,,,יְקָר,preciousness,17,1596
1443559,hbo,subs,,,שְׂחֹוק,laughter,15,1762
1443560,hbo,subs,,,קֶלֶס,derision,3,3915
1443561,hbo,subs,,,צֶלַע,stumbling,4,3479
1443562,hbo,nmpr,pers,,מַלְכִּיָּה,Malkijah,15,1762
1443563,hbo,nmpr,pers,,צְפַנְיָה,Zephaniah,8,2471
1443564,hbo,nmpr,pers,,מַעֲשֵׂיָה,Maaseiah,16,1679
1443565,hbo,nmpr,pers,,נְבוּכַדְרֶאצַּר,Nebuchadnezzar,33,1030
1443566,hbo,subs,,,עָשֹׁוק,oppressor,1,5715
1443567,hbo,subs,,,שָׁשַׁר,minium,2,4540
1443568,hbo,subs,,,מְרוּצָה,extortion,1,5715
1443569,hbo,subs,,,שַׁלְוָה,ease,8,2471
1443570,hbo,nmpr,pers,,כָּנְיָהוּ,Jehoiachin,3,3915
1443571,hbo,adjv,,,יָגֹור,fearing,2,4540
1443572,hbo,subs,,,עֶצֶב,form,1,5715
1443573,hbo,subs,,,חֲלַקְלַקֹּות,smoothness,4,3479
1443574,hbo,subs,,,תִּפְלָה,unseemliness,3,3915
1443575,hbo,subs,,,חֲנֻפָּה,alienation,1,5715
1443576,hbo,subs,,,סַעַר,storm,8,2471
1443577,hbo,verb,,,פצץ,shatter,3,3915
1443578,hbo,verb,,,נאם,speak,1,5715
1443579,hbo,subs,,,פַּחֲזוּת,boasting,1,5715
1443580,hbo,subs,,,כְּלִמּוּת,insult,1,5715
1443581,hbo,nmpr,pers,,יְכָנְיָהוּ,Jehoiachin,1,5715
1443582,hbo,adjv,,,רִאשֹׁונִי,first,1,5715
1443583,hbo,nmpr,topo,,עוּץ,Uz,3,3915
1443584,hbo,nmpr,topo,,בּוּז,Buz,1,5715
1443585,hbo,nmpr,,,זִמְרִי,Zimri,1,5715
1443586,hbo,nmpr,topo,,שֵׁשַׁךְ,Sheshach,2,4540
1443587,hbo,verb,,,קיה,vomit,1,5715
1443588,hbo,subs,,,סֹךְ,cover,4,3479
1443589,hbo,adjv,,gntl,מֹורַשְׁתִּי,from Moresheth,2,4540
1443590,hbo,subs,,,עִי,heap,5,3122
1443591,hbo,nmpr,pers,,אוּרִיָּהוּ,Uriah,3,3915
1443592,hbo,nmpr,pers,,שְׁמַעְיָהוּ,Shemaiah,7,2659
1443593,hbo,nmpr,pers,,יִרְמְיָה,Jeremiah,18,1543
1443594,hbo,subs,,,כַּשָּׁף,sorcerer,1,5715
1443595,hbo,nmpr,pers,,יְכֹונְיָה,Jehoiachin,1,5715
1443596,hbo,nmpr,pers,,חֲנַנְיָה,Hananiah,25,1239
1443597,hbo,nmpr,pers,,עַזּוּר,Azzur,3,3915
1443598,hbo,nmpr,pers,,יְכָנְיָה,Jehoiachin,5,3122
1443599,hbo,nmpr,pers,,אֶלְעָשָׂה,Elasah,6,2866
1443600,hbo,nmpr,pers,,גְּמַרְיָה,Gemariah,1,5715
1443601,hbo,subs,,,תִּקְוָה,hope,32,1051
1443602,hbo,adjv,,,שֹׁעָר,burst,1,5715
1443603,hbo,nmpr,pers,,קֹולָיָה,Kolaiah,2,4540
1443604,hbo,adjv,,gntl,נֶחֱלָמִי,Nehelamite,3,3915
1443605,hbo,subs,,,צִינֹק,collar,1,5715
1443606,hbo,verb,,,שׁאן,be at ease,5,3122
1443607,hbo,subs,,,מָזֹור,ulcer,3,3915
1443608,hbo,subs,,,רְפוּאָה,healing,3,3915
1443609,hbo,subs,,,תְּעָלָה,healing,2,4540
1443610,hbo,verb,,,שׁאס,<uncertain>,1,5715
1443611,hbo,verb,,,צער,be small,3,3915
1443612,hbo,subs,,,מָחֹול,round dance,6,2866
1443613,hbo,verb,,,דאב,languish,3,3915
1443614,hbo,adjv,,,יַקִּיר,precious,1,5715
1443615,hbo,subs,,,תַּמְרוּרִים,sign-post,1,5715
1443616,hbo,verb,,,חמק,turn away,2,4540
1443617,hbo,verb,,,קהה,be dull,4,3479
1443618,hbo,nmpr,topo,,חֲנַנְאֵל,Hananel,4,3479
1443619,hbo,nmpr,topo,,גֹּעָה,Goah,1,5715
1443620,hbo,nmpr,pers,,חֲנַמְאֵל,Hanamel,4,3479
1443621,hbo,nmpr,pers,,בָּרוּךְ,Baruch,26,1214
1443622,hbo,nmpr,pers,,נֵרִיָּה,Neriah,7,2659
1443623,hbo,nmpr,pers,,מַחְסֵיָה,Mahseiah,2,4540
1443624,hbo,subs,,,עֲלִילִיָּה,deed,1,5715
1443625,hbo,subs,,,אֶזְרֹעַ,arm,2,4540
1443626,hbo,subs,,,נְעֻרֹות,youth,1,5715
1443627,hbo,subs,,,עֲתֶרֶת,<uncertain>,1,5715
1443628,hbo,nmpr,pers,,יִשְׂחָק,Isaac,4,3479
1443629,hbo,adjv,,gntl,רֵכָבִי,Recabite,4,3479
1443630,hbo,nmpr,pers,,יַאֲזַנְיָה,Jaazaniah,2,4540
1443631,hbo,nmpr,pers,,חֲבַצִּנְיָה,Habazziniah,1,5715
1443632,hbo,nmpr,pers,,חָנָן,Hanan,12,2014
1443633,hbo,nmpr,pers,,יִגְדַּלְיָהוּ,Igdaliah,1,5715
1443634,hbo,nmpr,pers,,מַעֲשֵׂיָהוּ,Maaseiah,7,2659
1443635,hbo,subs,,,מְגִלָּה,roll,21,1403
1443636,hbo,nmpr,pers,,גְּמַרְיָהוּ,Gemariah,4,3479
1443637,hbo,nmpr,pers,,דְּלָיָהוּ,Delaiah,3,3915
1443638,hbo,nmpr,pers,,חֲנַנְיָהוּ,Hananiah,3,3915
1443639,hbo,nmpr,pers,,יְהוּדִי,Jehudi,4,3479
1443640,hbo,nmpr,pers,,נְתַנְיָהוּ,Nethaniah,5,3122
1443641,hbo,nmpr,pers,,שֶׁלֶמְיָהוּ,Shelemiah,5,3122
1443642,hbo,nmpr,pers,,כּוּשִׁי,Cushi,2,4540
1443643,hbo,nmpr,pers,,נֵרִיָּהוּ,Neriah,3,3915
1443644,hbo,subs,,,דְּיֹו,ink,1,5715
1443645,hbo,subs,,,אָח,brazier,3,3915
1443646,hbo,nmpr,pers,,יְרַחְמְאֵל,Jerahmeel,8,2471
1443647,hbo,nmpr,pers,,שְׂרָיָהוּ,Seraiah,1,5715
1443648,hbo,nmpr,pers,,עַזְרִיאֵל,Azriel,3,3915
1443649,hbo,nmpr,pers,,עַבְדְּאֵל,Abdeel,1,5715
1443650,hbo,nmpr,pers,,יְהוּכַל,Jehucal,1,5715
1443651,hbo,nmpr,pers,,שֶׁלֶמְיָה,Shelemiah,5,3122
1443652,hbo,subs,,,כְּלוּא,prison,2,4540
1443653,hbo,subs,,,פְּקִדֻת,oversight,1,5715
1443654,hbo,nmpr,pers,,יִרְאִיָּיה,Irijah,2,4540
1443655,hbo,subs,,,חָנוּת,room,1,5715
1443656,hbo,nmpr,pers,,יוּכַל,Jehucal,1,5715
1443657,hbo,nmpr,pers,,מַלְכִּיָּהוּ,Malkijah,1,5715
1443658,hbo,nmpr,pers,,עֶבֶד מֶלֶךְ,Ebed-Melech,6,2866
1443659,hbo,subs,,,בְּלֹוי,waste,3,3915
1443660,hbo,subs,,,סְחָבֹות,rags,2,4540
1443661,hbo,subs,,,מֶלַח,rag,2,4540
1443662,hbo,subs,,,אַצִּיל,armpit,3,3915
1443663,hbo,subs,,,בֹּץ,silt,1,5715
1443664,hbo,nmpr,pers,,נֵרְגַל שַׂר אֶצֶר,Nergal-Sharezer,3,3915
1443665,hbo,nmpr,pers,,סַמְגַּר נְבוּ,Samgar-Nebo,1,5715
1443666,hbo,nmpr,pers,,שַׂר סְכִים,Sarsekim,1,5715
1443667,hbo,subs,,,מָג,official,2,4540
1443668,hbo,subs,,,יָגֵב,compulsory labour,1,5715
1443669,hbo,nmpr,pers,,נְבוּשַׁזְבָּן,Nebushazban,1,5715
1443670,hbo,subs,,,אֲזִקִּים,handcuffs,2,4540
1443671,hbo,nmpr,pers,,גְּדַלְיָה,Gedaliah,6,2866
1443672,hbo,nmpr,pers,,עֵיפַי,Ephai,1,5715
1443673,hbo,nmpr,pers,,יְזַנְיָהוּ,Jezaniah,1,5715
1443674,hbo,nmpr,pers,,בַּעֲלִיס,Baalis,1,5715
1443675,hbo,subs,,,גֵּרוּת,lodging-place,1,5715
1443676,hbo,nmpr,pers,,יְזַנְיָה,Jezaniah,1,5715
1443677,hbo,nmpr,pers,,הֹושַׁעְיָה,Hoshaiah,3,3915
1443678,hbo,subs,,,מֶלֶט,mortar,1,5715
1443679,hbo,subs,,,שַׁפְרִיר,state tent,1,5715
1443680,hbo,verb,,,עצב,shape,2,4540
1443681,hbo,subs,,,קִטֵּר,<uncertain>,1,5715
1443682,hbo,nmpr,pers,,חָפְרַע,Hophra,1,5715
1443683,hbo,nmpr,pers,,נְכֹו,Neco,4,3479
1443684,hbo,subs,,,סִרְיֹון,scaly coat,2,4540
1443685,hbo,verb,,,סחף,wash away,2,4540
1443686,hbo,subs,,,פִּיָּה,<uncertain>,1,5715
1443687,hbo,subs,,,קֶרֶץ,mosquito,1,5715
1443688,hbo,nmpr,pers,,אָמֹון,Amon,1,5715
1443689,hbo,nmpr,topo,,נֹא,Thebes,4,3479
1443690,hbo,subs,,,שְׁעָטָה,stamping,1,5715
1443691,hbo,subs,,,רִפָּיֹון,despair,1,5715
1443692,hbo,nmpr,topo,,מַדְמֵן,Madmen,1,5715
1443693,hbo,subs,,,עֲרֹועֵר,<uncertain>,1,5715
1443694,hbo,verb,,,נצא,<uncertain>,1,5715
1443695,hbo,subs,,,רְמִיָּה,looseness,7,2659
1443696,hbo,nmpr,topo,,בֵּית דִּבְלָתָיִם,Beth Diblathaim,1,5715
1443697,hbo,nmpr,topo,,בֵּית גָּמוּל,Beth Gamul,1,5715
1443698,hbo,nmpr,topo,,בֵּית מְעֹון,Beth Meon,1,5715
1443699,hbo,subs,,,גְּדוּדָה,incision,1,5715
1443700,hbo,nmpr,pers,,מַלְכָּם,Malcam,4,3479
1443701,hbo,verb,,,סרח,be corrupt,1,5715
1443702,hbo,subs,,,תִּפְלֶצֶת,horror,1,5715
1443703,hbo,subs,,,חָגוּ,abode,3,3915
1443704,hbo,subs,,,רֶטֶט,panic,1,5715
1443705,hbo,adjv,,,שָׁלֵיו,quiet,8,2471
1443706,hbo,nmpr,pers,,מְרֹדָךְ,Marduk,1,5715
1443707,hbo,verb,,,פושׁ,paw the ground,4,3479
1443708,hbo,verb,,,ידה,shoot,3,3915
1443709,hbo,subs,,,אָשְׁיָה,pillar,1,5715
1443710,hbo,subs,,,מַגָּל,sickle,2,4540
1443711,hbo,nmpr,topo,,מְרָתַיִם,Merathaim,1,5715
1443712,hbo,nmpr,topo,,פְּקֹוד,Pekod,2,4540
1443713,hbo,subs,,,מַאֲבוּס,granary,1,5715
1443714,hbo,subs,,,עֲרֵמָה,heap,11,2114
1443715,hbo,subs,,,רַב,dart,2,4540
1443716,hbo,subs,,,אַלְמָן,widower,1,5715
1443717,hbo,subs,,,יֶלֶק,locust,9,2329
1443718,hbo,subs,,,מַפֵּץ,club,1,5715
1443719,hbo,nmpr,topo,,מִנִּי,Minni,1,5715
1443720,hbo,subs,,,טִפְסָר,official,2,4540
1443721,hbo,adjv,,,סָמָר,bristly,1,5715
1443722,hbo,subs,,,כָּרֵשׂ,belly,1,5715
1443723,hbo,verb,,,נער,growl,1,5715
1443724,hbo,subs,,,גֹּור,whelp,2,4540
1443725,hbo,subs,,,בֶּלַע,what is swallowed,1,5715
1443726,hbo,verb,,,אנק,sigh,4,3479
1443727,hbo,subs,,,אָמֹון,fondling,2,4540
1443728,hbo,nmpr,topo,,כְּבָר,Kebar,8,2471
1443729,hbo,nmpr,pers,,יֹויָכִין,Jehoiachin,1,5715
1443730,hbo,nmpr,pers,,יְחֶזְקֵאל,Ezekiel,3,3915
1443731,hbo,nmpr,pers,,בּוּזִי,Buzi,1,5715
1443732,hbo,subs,,,חַשְׁמַל,<kind of metal>,3,3915
1443733,hbo,verb,,,נצץ,sparkle,4,3479
1443734,hbo,adjv,,,קָלָל,burnished,2,4540
1443735,hbo,verb,,,רצא,<uncertain>,1,5715
1443736,hbo,subs,,,בָּזָק,<uncertain>,1,5715
1443737,hbo,adjv,,,סָרָב,obstinate,1,5715
1443738,hbo,subs,,,סִלֹּון,prickle,2,4540
1443739,hbo,subs,,,הֶגֶה,whisper,3,3915
1443740,hbo,subs,,,הִי,wailing,1,5715
1443741,hbo,nmpr,topo,,תֵּל אָבִיב,Tel Abib,1,5715
1443742,hbo,subs,,,חֵךְ,palate,18,1543
1443743,hbo,subs,,,דֹּחַן,millet,1,5715
1443744,hbo,subs,,,כֻּסְּמִים,spelt,1,5715
1443745,hbo,subs,,,מִשְׁקֹול,weight,1,5715
1443746,hbo,subs,,,גֵּל,dung-cake,3,3915
1443747,hbo,verb,,,עוג,bake,1,5715
1443748,hbo,subs,,,צָפִיעַ,dung,1,5715
1443749,hbo,subs,,,שִׁמָּמֹון,horror,2,4540
1443750,hbo,subs,,,גַּלָּב,barber,1,5715
1443751,hbo,subs,,,הַמָן,<uncertain>,1,5715
1443752,hbo,subs,,,תֹּוכַחַת,rebuke,24,1286
1443753,hbo,verb,,,קוט,loath,7,2659
1443754,hbo,intj,,,אָח,alas,3,3915
1443755,hbo,nmpr,topo,,דִּבְלָה,Riblah,1,5715
1443756,hbo,subs,,,הֵד,<uncertain>,1,5715
1443757,hbo,subs,,,הֵמֶה,<uncertain>,1,5715
1443758,hbo,subs,,,נֹהַּ,<uncertain>,1,5715
1443759,hbo,subs,,,תָּקֹועַ,<uncertain>,1,5715
1443760,hbo,subs,,,בּוּשָׁה,shame,4,3479
1443761,hbo,subs,,,קְפָדָה,anguish,1,5715
1443762,hbo,subs,,,זֹהַר,shining,2,4540
1443763,hbo,subs,,,בִּאָה,entrance,1,5715
1443764,hbo,verb,,,חתר,dig,8,2471
1443765,hbo,subs,,,מִקְטֶרֶת,censer,2,4540
1443766,hbo,subs,,,עָתָר,perfume,2,4540
1443767,hbo,nmpr,pers,,תַּמּוּז,Tammuz,1,5715
1443768,hbo,subs,,,מַשְׁחֵת,destruction,1,5715
1443769,hbo,subs,,,מַפָּץ,shattering,1,5715
1443770,hbo,adjv,,,לָבוּשׁ,clad,14,1828
1443771,hbo,subs,,,קֶסֶת,writing-case,3,3915
1443772,hbo,subs,,,תָּו,mark,3,3915
1443773,hbo,subs,,,מֻטֶּה,crookedness,1,5715
1443774,hbo,nmpr,pers,,פְּלַטְיָהוּ,Pelatiah,2,4540
1443775,hbo,subs,,,מְצוּדָה,net,4,3479
1443776,hbo,subs,,,אֲגַף,troop,7,2659
1443777,hbo,subs,,,רָגְזָה,agitation,1,5715
1443778,hbo,subs,,,מִקְסָם,divination,2,4540
1443779,hbo,subs,,,כְּתָב,writing,17,1596
1443780,hbo,verb,,,טעה,wander,1,5715
1443781,hbo,subs,,,חַיִץ,wall,1,5715
1443782,hbo,subs,,,תָּפֵל,whitewash,5,3122
1443783,hbo,subs,,,אֶלְגָּבִישׁ,ice-crystal,3,3915
1443784,hbo,subs,,,טִיחַ,coating,1,5715
1443785,hbo,subs,,,כֶּסֶת,band,2,4540
1443786,hbo,subs,,,מִסְפָּחֹות,veils,2,4540
1443787,hbo,subs,,,פְּתֹות,fragment,1,5715
1443788,hbo,verb,,,פרח,fly?,2,4540
1443789,hbo,verb,,,כאה,dishearten,3,3915
1443790,hbo,nmpr,pers,,דָּנִיֵּאל,Daniel,29,1134
1443791,hbo,nmpr,pers,,אִיֹּוב,Job,58,635
1443792,hbo,subs,,,מְכוּרָה,origin,3,3915
1443793,hbo,subs,,,שֹׁר,navel,3,3915
1443794,hbo,subs,,,מִשְׁעִי,<uncertain>,1,5715
1443795,hbo,verb,,,חתל,swaddle,2,4540
1443796,hbo,subs,,,חֻמְלָה,compassion,1,5715
1443797,hbo,subs,,,גֹּעַל,loathing,1,5715
1443798,hbo,subs,,,עֶרְיָה,nakedness,6,2866
1443799,hbo,subs,,,מֶשִׁי,textile,2,4540
1443800,hbo,subs,,,תַּזְנוּת,fornication,20,1454
1443801,hbo,verb,,,פשׂק,open,2,4540
1443802,hbo,subs,,,אֲמֻלָה,<uncertain>,1,5715
1443803,hbo,subs,,,לִבָּה,rage,1,5715
1443804,hbo,adjv,,,שַׁלֶּטֶת,domineering,1,5715
1443805,hbo,subs,,,נֵדֶה,gift,1,5715
1443806,hbo,subs,,,נָדָן,gift,1,5715
1443807,hbo,verb,,,שׁחד,give present,2,4540
1443808,hbo,subs,,,נְחֹשֶׁת,menstruation,1,5715
1443809,hbo,verb,,,בתק,slaughter,1,5715
1443810,hbo,subs,,,קָט,<uncertain>,1,5715
1443811,hbo,subs,,,שָׂבְעָה,satiety,1,5715
1443812,hbo,verb,,,שׁוט,despise,3,3915
1443813,hbo,subs,,,פִּתָּחֹון,inducement,2,4540
1443814,hbo,subs,,,נֹוצָה,plumage,3,3915
1443815,hbo,subs,,,צַמֶּרֶת,tree-top,5,3122
1443816,hbo,subs,,,יְנִיקָה,shoot,1,5715
1443817,hbo,subs,,,קָח,willow,1,5715
1443818,hbo,subs,,,צַפְצָפָה,willow,1,5715
1443819,hbo,subs,,,פֹּארָה,shoot,6,2866
1443820,hbo,verb,,,כפן,desire,1,5715
1443821,hbo,subs,,,עֲרוּגָה,garden bed,4,3479
1443822,hbo,verb,,,קסס,be scaly,1,5715
1443823,hbo,verb,,,פור,destroy,3,3915
1443824,hbo,subs,,,מִבְרָח,<uncertain>,1,5715
1443825,hbo,subs,,,יֹונֶקֶת,shoot,6,2866
1443826,hbo,adjv,,,תָּלוּל,lofty,1,5715
1443827,hbo,subs,,,חֲבֹלָה,pledge,1,5715
1443828,hbo,subs,,,חֹוב,guilt,1,5715
1443829,hbo,subs,,,חֲבֹל,pledge,3,3915
1443830,hbo,subs,,,גֵּזֶל,robbing,2,4540
1443831,hbo,subs,,,לְבִיָּא,lion,1,5715
1443832,hbo,subs,,,סוּגַר,cage,1,5715
1443833,hbo,adjv,,,עָנֵף,branchy,1,5715
1443834,hbo,subs,,,עֲבֹות,branch,5,3122
1443835,hbo,subs,,,מָסֹרֶת,obligation,1,5715
1443836,hbo,subs,,,שַׁלְהֶבֶת,flame,2,4540
1443837,hbo,verb,,,צרב,burn,1,5715
1443838,hbo,subs,,,מְרִירוּת,bitterness,1,5715
1443839,hbo,verb,,,חדד,be sharp,4,3479
1443840,hbo,verb,,,מגר,hurl,2,4540
1443841,hbo,verb,,,חדר,surround,1,5715
1443842,hbo,subs,,,אִבְחָה,<uncertain>,1,5715
1443843,hbo,subs,,,מְעֻטָּה,<uncertain>,1,5715
1443844,hbo,verb,,,אחד,<uncertain>,1,5715
1443845,hbo,subs,,,רֶצַח,killing,2,4540
1443846,hbo,subs,,,עֲטָרָה,wreath,5,3122
1443847,hbo,subs,,,עַוָּה,ruin,3,3915
1443848,hbo,verb,,,פוח,wheeze,11,2114
1443849,hbo,subs,,,קַלָּסָה,derision,1,5715
1443850,hbo,subs,,,קְבֻצָה,gathering,1,5715
1443851,hbo,subs,,,הִתּוּךְ,melting,1,5715
1443852,hbo,subs,,,גֹּשֶׁם,<uncertain>,1,5715
1443853,hbo,subs,,,דַּד,breast,4,3479
1443854,hbo,nmpr,pers,,אָהֳלָה,Oholah,5,3122
1443855,hbo,nmpr,pers,,אָהֳלִיבָה,Oholibah,6,2866
1443856,hbo,subs,,,שְׁפֹוט,judgment,2,4540
1443857,hbo,subs,,,עֲגָבָה,desire,2,4540
1443858,hbo,subs,,,מִכְלֹול,perfection,2,4540
1443859,hbo,adjv,,,חָגֹור,girded,1,5715
1443860,hbo,subs,,,טְבוּלִים,turban,1,5715
1443861,hbo,verb,,,נקע,be separate,5,3122
1443862,hbo,subs,,,זִרְמָה,penis,2,4540
1443863,hbo,nmpr,gens,,קֹועַ,Koa,1,5715
1443864,hbo,subs,,,הֹצֶן,<uncertain>,1,5715
1443865,hbo,subs,,,לַעַג,derision,7,2659
1443866,hbo,subs,,,מִרְבָּה,<uncertain>,1,5715
1443867,hbo,verb,,,כחל,paint,1,5715
1443868,hbo,subs,,,סָבָא,weed,1,5715
1443869,hbo,verb,,,דור,circulate,2,4540
1443870,hbo,verb,,,רתח,boil,3,3915
1443871,hbo,subs,,,רֶתַח,<uncertain>,1,5715
1443872,hbo,subs,,,חֶלְאָה,rust,5,3122
1443873,hbo,subs,,,צָחִיחַ,surface,5,3122
1443874,hbo,subs,,,מֶרְקָחָה,ointment pot,2,4540
1443875,hbo,subs,,,תְּאֻנִים,<uncertain>,1,5715
1443876,hbo,subs,,,מַחְמַל,<uncertain>,1,5715
1443877,hbo,subs,,,הַשְׁמָעוּת,information,1,5715
1443878,hbo,subs,,,מִרְבָּץ,resting place,1,5715
1443879,hbo,subs,,,שְׁאָט,scorn,3,3915
1443880,hbo,verb,,,סחה,scrap,1,5715
1443881,hbo,subs,,,מִשְׁטָח,spreading-place,2,4540
1443882,hbo,subs,,,חֵרֶם,net,9,2329
1443883,hbo,subs,,,מְחִי,stroke,1,5715
1443884,hbo,subs,,,קְבֹל,battering-ram,1,5715
1443885,hbo,subs,,,רְכֻלָּה,traffic,4,3479
1443886,hbo,subs,,,חִתִּית,terror,8,2471
1443887,hbo,verb,,,כלל,perfect,3,3915
1443888,hbo,subs,,,מָשֹׁוט,oar,2,4540
1443889,hbo,subs,,,אָשׁוּר,step,8,2471
1443890,hbo,subs,,,מִפְרָשׂ,sail,2,4540
1443891,hbo,nmpr,topo,,אַרְוַד,Arvad,2,4540
1443892,hbo,subs,,,חֹבֵל,sailor,5,3122
1443893,hbo,nmpr,topo,,גְּבַל,<mountain>,1,5715
1443894,hbo,subs,,,מַלָּח,mariner,4,3479
1443895,hbo,subs,,,מַעֲרָב,exchange,9,2329
1443896,hbo,nmpr,"gens,topo",,פָּרַס,Persia,28,1155
1443897,hbo,nmpr,topo,,חֵילֵךְ,Helech,1,5715
1443898,hbo,nmpr,gens,,גַּמָּדִים,Gammad,1,5715
1443899,hbo,subs,,,הֹון,abundance,26,1214
